section_id,book_id,source_id,parent_section_id,level,section_title,page_start,page_end,order_index,source_ref_id,source_specific_id,confidence,notes
zhengzhi_pdf_sec__b0248ee0b0,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__b874bf86c4,3,二、腎精不足偏陰虛者，多見舌嫩紅少苔，脈弦細數,167,,68,src_zhengzhi_pdf_0010302,二、腎精不足偏陰虛者，多見舌嫩紅少苔，脈弦細數,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__4edc89cc76,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__b874bf86c4,3,三、偏陽虛者，多見舌質胖嫩淡暗，脈沈細，尺弱,167,,69,src_zhengzhi_pdf_0010302,三、偏陽虛者，多見舌質胖嫩淡暗，脈沈細，尺弱,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__77ea8d7192,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__b874bf86c4,3,四、痰濕重者，多見舌苔厚滑或濁膩，脈滑,167,,70,src_zhengzhi_pdf_0010302,四、痰濕重者，多見舌苔厚滑或濁膩，脈滑,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__0cdc1dc76d,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__b874bf86c4,3,五、內有瘀血者，可見舌質紫黯或舌有瘀斑瘀點，唇黯，脈澀,167,,71,src_zhengzhi_pdf_0010302,五、內有瘀血者，可見舌質紫黯或舌有瘀斑瘀點，唇黯，脈澀,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__b6b30d92d3,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__016c7fd014,2,第五節  中風,172,,72,src_zhengzhi_pdf_0010307,第五節  中風,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c9f4ce3558,zhengzhi_pdf,zhengzhi_pdf,,1,第九章  腎系病證,190,,73,src_zhengzhi_pdf_0010325,第九章  腎系病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c5da6a3912,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第一節  淋證,192,,74,src_zhengzhi_pdf_0010327,第一節  淋證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__be9381cedd,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第二節  尿濁,198,,75,src_zhengzhi_pdf_0010333,第二節  尿濁,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__134b29e3f9,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__be9381cedd,3,一、 尿濁的證候有虛實的不同，一般說來：,200,,76,src_zhengzhi_pdf_0010335,一、 尿濁的證候有虛實的不同，一般說來：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__690965182d,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__be9381cedd,3,二、 審察虛實的主要依據：,200,,77,src_zhengzhi_pdf_0010335,二、 審察虛實的主要依據：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e6ecb576e2,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__be9381cedd,3,一、 尿濁初起以濕熱為多，治宜清熱利濕。,200,,78,src_zhengzhi_pdf_0010335,一、 尿濁初起以濕熱為多，治宜清熱利濕。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__71d07ada4a,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__be9381cedd,3,二、 病久則脾腎虛弱，治宜補益脾腎，固攝下元。,200,,79,src_zhengzhi_pdf_0010335,二、 病久則脾腎虛弱，治宜補益脾腎，固攝下元。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__dfe2c3be04,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第三節  尿血,202,,80,src_zhengzhi_pdf_0010337,第三節  尿血,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e2a05ce35c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第四節  癃閉,205,,81,src_zhengzhi_pdf_0010340,第四節  癃閉,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__2a0a59d566,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第五節  遺尿,211,,82,src_zhengzhi_pdf_0010346,第五節  遺尿,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__7102a073c8,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2a0a59d566,3,一、 遺尿與小便不禁，雖是虛證者多，實證者少，但應注意辨別虛證的輕重。,211,,83,src_zhengzhi_pdf_0010346,一、 遺尿與小便不禁，雖是虛證者多，實證者少，但應注意辨別虛證的輕重。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e5c3e8ca90,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2a0a59d566,3,二、 若以症狀而論：,211,,84,src_zhengzhi_pdf_0010346,二、 若以症狀而論：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ce201242a2,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2a0a59d566,3,三、 不禁與遺尿相比，不禁為重，遺尿為輕。,211,,85,src_zhengzhi_pdf_0010346,三、 不禁與遺尿相比，不禁為重，遺尿為輕。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5ab8f23539,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__2a0a59d566,3,四、 咳嗽或談笑而不禁者較輕，無故不禁者較重。,211,,86,src_zhengzhi_pdf_0010346,四、 咳嗽或談笑而不禁者較輕，無故不禁者較重。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__8dfa5b26be,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第六節  關格,213,,87,src_zhengzhi_pdf_0010348,第六節  關格,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__f2dc5b541c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__8dfa5b26be,3,一、辨證要點,214,,88,src_zhengzhi_pdf_0010349,一、辨證要點,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__24ee949dbe,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第七節  腰痛,219,,89,src_zhengzhi_pdf_0010354,第七節  腰痛,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ce70e6ce36,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__24ee949dbe,3,一、辨別外感內傷：,221,,90,src_zhengzhi_pdf_0010356,一、辨別外感內傷：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__3803bd43db,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__24ee949dbe,3,二、診察脈候變化,221,,91,src_zhengzhi_pdf_0010356,二、診察脈候變化,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__c7f591041e,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第八節  耳鳴、耳聾,225,,92,src_zhengzhi_pdf_0010360,第八節  耳鳴、耳聾,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__39e8131f21,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第九節  遺精,227,,93,src_zhengzhi_pdf_0010362,第九節  遺精,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d5527a508c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__39e8131f21,3,一、遺精_病因病機：,229,,94,src_zhengzhi_pdf_0010364,一、遺精_病因病機：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1a3c863523,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__39e8131f21,3,二、遺精_辯證要點_審查病位：,229,,95,src_zhengzhi_pdf_0010364,二、遺精_辯證要點_審查病位：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ef0f012391,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__c9f4ce3558,2,第十節  陽痿,231,,96,src_zhengzhi_pdf_0010366,第十節  陽痿,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1a094a197d,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__ef0f012391,3,一、 恐則傷腎，恐則氣下，漸至陽痿不振，舉而不剛。,232,,97,src_zhengzhi_pdf_0010367,一、 恐則傷腎，恐則氣下，漸至陽痿不振，舉而不剛。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__494f4e4b72,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__ef0f012391,3,二、 正如《景岳全書‧陽痿》篇說：“忽有驚恐，則陽道立痿。亦甚驗也”。,232,,98,src_zhengzhi_pdf_0010367,二、 正如《景岳全書‧陽痿》篇說：“忽有驚恐，則陽道立痿。亦甚驗也”。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__6461c41ae4,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__ef0f012391,3,一、 濕熱下注，宗筋弛縱，可導致陽痿，經所謂壯火食氣是也。,232,,99,src_zhengzhi_pdf_0010367,一、 濕熱下注，宗筋弛縱，可導致陽痿，經所謂壯火食氣是也。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__88a5dc8af4,zhengzhi_pdf,zhengzhi_pdf,,1,第十章  氣血津液病證,234,,100,src_zhengzhi_pdf_0010369,第十章  氣血津液病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__76ecb08e5f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第一節  鬱證,234,,101,src_zhengzhi_pdf_0010369,第一節  鬱證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e46a850fbe,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第二節  瘀證,236,,102,src_zhengzhi_pdf_0010371,第二節  瘀證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__96e9638a7b,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e46a850fbe,3,一、出血證中形成瘀血的因素主要有兩個方面：,237,,103,src_zhengzhi_pdf_0010372,一、出血證中形成瘀血的因素主要有兩個方面：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__116cf393ad,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e46a850fbe,3,二、如《靈樞‧癰疽》說：“寒邪客於經脈之中，則血泣不通。”,238,,104,src_zhengzhi_pdf_0010373,二、如《靈樞‧癰疽》說：“寒邪客於經脈之中，則血泣不通。”,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__9d671df8b3,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e46a850fbe,3,二、如《聖濟總錄‧傷寒統論》說：“毒熱內瘀，則變為瘀血”。,238,,105,src_zhengzhi_pdf_0010373,二、如《聖濟總錄‧傷寒統論》說：“毒熱內瘀，則變為瘀血”。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__efeac02eb3,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e46a850fbe,3,一、各種疾病久之後，正氣虧虛，不能推動血液的運行而發生血瘀。,238,,106,src_zhengzhi_pdf_0010373,一、各種疾病久之後，正氣虧虛，不能推動血液的運行而發生血瘀。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5b4acc2d4a,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__e46a850fbe,3,二、如《靈樞‧經脈篇》說：“手少陰氣絕則脈不通，脈不通則血不流”。,238,,107,src_zhengzhi_pdf_0010373,二、如《靈樞‧經脈篇》說：“手少陰氣絕則脈不通，脈不通則血不流”。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__e06d136874,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第三節  厥證,240,,108,src_zhengzhi_pdf_0010375,第三節  厥證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__13d3b37466,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第四節  汗證,243,,109,src_zhengzhi_pdf_0010378,第四節  汗證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__eef9cfa881,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第五節  水腫,246,,110,src_zhengzhi_pdf_0010381,第五節  水腫,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__85a3502671,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第六節  消渴,255,,111,src_zhengzhi_pdf_0010390,第六節  消渴,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__024f13c554,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__85a3502671,3,一、消渴主要由於素體陰虛、飲食不節，復因情志失調，勞欲過度所致。,256,,112,src_zhengzhi_pdf_0010391,一、消渴主要由於素體陰虛、飲食不節，復因情志失調，勞欲過度所致。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__3d6663f2b3,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__85a3502671,3,二、綜上所述，可知消渴的病機，主要有以下幾個特點：,257,,113,src_zhengzhi_pdf_0010392,二、綜上所述，可知消渴的病機，主要有以下幾個特點：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__7acd64d945,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第七節  癭病,270,,114,src_zhengzhi_pdf_0010405,第七節  癭病,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__76a4777d40,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,一、本病治療以理氣化痰、消癭散結為基本治則。,275,,115,src_zhengzhi_pdf_0010410,一、本病治療以理氣化痰、消癭散結為基本治則。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__9b55d0af0f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,二、癭腫質地較硬及有結節者，應適當配合活血化瘀。,275,,116,src_zhengzhi_pdf_0010410,二、癭腫質地較硬及有結節者，應適當配合活血化瘀。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__7f2f716215,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,三、火鬱陰傷而表現陰虛火旺者，當以滋陰降火為主。,275,,117,src_zhengzhi_pdf_0010410,三、火鬱陰傷而表現陰虛火旺者，當以滋陰降火為主。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__ae12fc7e7c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,四、出現脾胃氣虛、脾腎陽虛或其他正虛表現者，當根據具體情況虛實兼顧，攻補兼施。,275,,118,src_zhengzhi_pdf_0010410,四、出現脾胃氣虛、脾腎陽虛或其他正虛表現者，當根據具體情況虛實兼顧，攻補兼施。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__4eee66e2de,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,一、本病治療以理氣化痰、消癭散結為基本治則。,276,,119,src_zhengzhi_pdf_0010411,一、本病治療以理氣化痰、消癭散結為基本治則。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__cbc6000774,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,二、 癭腫質地較硬及有結節者，應適當配合活血化瘀。,276,,120,src_zhengzhi_pdf_0010411,二、 癭腫質地較硬及有結節者，應適當配合活血化瘀。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__5f82a6522c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,三、 火鬱陰傷而表現陰虛火旺者，當以滋陰降火為主。,276,,121,src_zhengzhi_pdf_0010411,三、 火鬱陰傷而表現陰虛火旺者，當以滋陰降火為主。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d8f5bdd5ad,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,四、 出現脾胃氣虛、脾腎陽虛或其他正虛表現者，當根據具體情況虛實兼顧，攻補兼施。,276,,122,src_zhengzhi_pdf_0010411,四、 出現脾胃氣虛、脾腎陽虛或其他正虛表現者，當根據具體情況虛實兼顧，攻補兼施。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__85580ccd81,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__7acd64d945,3,三、 癭氣常導致心、肝、胃、腎陰精虧虛的病理變化和臨床表現。,276,,123,src_zhengzhi_pdf_0010411,三、 癭氣常導致心、肝、胃、腎陰精虧虛的病理變化和臨床表現。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1257b485f7,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__88a5dc8af4,2,第八節  虛勞,278,,124,src_zhengzhi_pdf_0010413,第八節  虛勞,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__82c2e00567,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1257b485f7,3,一、 心悸氣陰兩虛：,279,,125,src_zhengzhi_pdf_0010414,一、 心悸氣陰兩虛：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__2111d4c568,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1257b485f7,3,二、 虛勞觀點：,280,,126,src_zhengzhi_pdf_0010415,二、 虛勞觀點：,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1246c547a1,zhengzhi_pdf,zhengzhi_pdf,,1,第十一章  經絡肢體病證,282,,127,src_zhengzhi_pdf_0010417,第十一章  經絡肢體病證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1bd466b950,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1246c547a1,2,第一節  頭痛,282,,128,src_zhengzhi_pdf_0010417,第一節  頭痛,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__605b802f35,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1246c547a1,2,第二節  痹證,291,,129,src_zhengzhi_pdf_0010426,第二節  痹證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__1710f7d007,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1246c547a1,2,第三節  痿證,313,,130,src_zhengzhi_pdf_0010448,第三節  痿證,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__873c761277,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、 該篇論述了痿證的病因、病機、證候分類及有關治療大法。,315,,131,src_zhengzhi_pdf_0010450,一、 該篇論述了痿證的病因、病機、證候分類及有關治療大法。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__d120a15eaa,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,二、 指出痿證的主要原因是內熱傷津，宗筋失潤，以致痿軟弛縱，發為痿證。,315,,132,src_zhengzhi_pdf_0010450,二、 指出痿證的主要原因是內熱傷津，宗筋失潤，以致痿軟弛縱，發為痿證。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__0cc1871f8c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、證見四肢關節如折，不能舉動，筋骨縱而不收，足脛軟弱，不能站立著地。,317,,133,src_zhengzhi_pdf_0010452,一、證見四肢關節如折，不能舉動，筋骨縱而不收，足脛軟弱，不能站立著地。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__889d2efdbe,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、證見肌肉麻痺不仁，四肢不能舉動。,317,,134,src_zhengzhi_pdf_0010452,一、證見肌肉麻痺不仁，四肢不能舉動。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__39d1db1242,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、證見腰脊不能伸舉，下肢痿弱。,317,,135,src_zhengzhi_pdf_0010452,一、證見腰脊不能伸舉，下肢痿弱。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__323d31833c,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、證見筋縱拘攣漸至痿弱不用。,317,,136,src_zhengzhi_pdf_0010452,一、證見筋縱拘攣漸至痿弱不用。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__53f80806fb,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,二、《素問‧痿論》說：“肝主身之筋脈，…肝氣熱，則膽泄口苦筋膜乾，筋膜乾則筋,317,,137,src_zhengzhi_pdf_0010452,二、《素問‧痿論》說：“肝主身之筋脈，…肝氣熱，則膽泄口苦筋膜乾，筋膜乾則筋,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__54f2b0ed1e,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,一、證見皮毛枯萎或見嗆咳逆等證。,317,,138,src_zhengzhi_pdf_0010452,一、證見皮毛枯萎或見嗆咳逆等證。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__18467b9df8,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1710f7d007,3,二、《素問‧痿論》說：“肺主身之皮毛，…故肺熱葉焦，則皮毛虛弱急薄，著則生痿,317,,139,src_zhengzhi_pdf_0010452,二、《素問‧痿論》說：“肺主身之皮毛，…故肺熱葉焦，則皮毛虛弱急薄，著則生痿,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__bb664b645f,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__1246c547a1,2,第四節  痙病,322,,140,src_zhengzhi_pdf_0010457,第四節  痙病,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__97c52f9400,zhengzhi_pdf,zhengzhi_pdf,zhengzhi_pdf_sec__bb664b645f,3,一、二沸，分溫再服，得下止服。,325,,141,src_zhengzhi_pdf_0010460,一、二沸，分溫再服，得下止服。,pdf_heading_rule,heading detected from PDF text
zhengzhi_pdf_sec__508965985c,zhengzhi_pdf,zhengzhi_pdf,,1,其它,326,,142,src_zhengzhi_pdf_0010461,其它,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__7adbccc83c,diagnosis_pdf,diagnosis_pdf,,1,第一篇：四診,9,,1,src_diagnosis_pdf_0010470,第一篇：四診,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__8a44ed9c9b,diagnosis_pdf,diagnosis_pdf,,1,第一章：望診,9,,2,src_diagnosis_pdf_0010470,第一章：望診,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__c8deea1f68,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__8a44ed9c9b,2,第一節  整體診察,9,,3,src_diagnosis_pdf_0010470,第一節  整體診察,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__e932115845,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__c8deea1f68,3,一、望形質,9,,4,src_diagnosis_pdf_0010470,一、望形質,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__584f7b14ef,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__c8deea1f68,3,二、望動態,9,,5,src_diagnosis_pdf_0010470,二、望動態,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__cce7442c5e,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__c8deea1f68,3,三、望神色,10,,6,src_diagnosis_pdf_0010471,三、望神色,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__6636ef6047,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__8a44ed9c9b,2,第二節  局部診察,12,,7,src_diagnosis_pdf_0010473,第二節  局部診察,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__d65f509c2d,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,一、頭面部,12,,8,src_diagnosis_pdf_0010473,一、頭面部,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__58e36def26,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,二、喉及頸項,14,,9,src_diagnosis_pdf_0010475,二、喉及頸項,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__986438cfd3,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,三、五官部,15,,10,src_diagnosis_pdf_0010476,三、五官部,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__19b35a80a0,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,四、四肢,19,,11,src_diagnosis_pdf_0010480,四、四肢,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__da03282df3,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,五、前後二陰,21,,12,src_diagnosis_pdf_0010482,五、前後二陰,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__d9e2fb3cd2,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__6636ef6047,3,六、皮膚的望診,22,,13,src_diagnosis_pdf_0010483,六、皮膚的望診,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__4c2004ab40,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__8a44ed9c9b,2,第三節  舌診,26,,14,src_diagnosis_pdf_0010487,第三節  舌診,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__8031b45274,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__4c2004ab40,3,一、舌診概論,26,,15,src_diagnosis_pdf_0010487,一、舌診概論,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__8fbb4da6bf,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__4c2004ab40,3,二、舌質的診察：舌質的基本認識,28,,16,src_diagnosis_pdf_0010489,二、舌質的診察：舌質的基本認識,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__319387079a,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__4c2004ab40,3,三、舌質的診察：舌質辨證的分型,33,,17,src_diagnosis_pdf_0010494,三、舌質的診察：舌質辨證的分型,pdf_heading_rule,heading detected from PDF text
diagnosis_pdf_sec__4bd9fe0484,diagnosis_pdf,diagnosis_pdf,diagnosis_pdf_sec__4c2004ab40,3,四、舌苔的診察：舌苔的基本認識,38,,18,src_diagnosis_pdf_0010499,四、舌苔的診察：舌苔的基本認識,pdf_heading_rule,heading detected from PDF text
