formula_id,canonical_name,formula_type_inferred,formula_family_id,alias_list,alias_count,component_count_display_ready,component_source_formula_count,unique_question_count,question_event_count,out_relation_count,in_relation_count,as_base_variant_count,as_variant_to_base_count,canonical_confidence,review_count,ontology_policy
can_04719a39c3,健脾丸,standard_or_unspecified_formula,ffam_e72fac0e28dc,健脾丸|健脾丸《丸,2,0,0,1.0,1.0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e27c0a77ba,八味帶下方,standard_or_unspecified_formula,ffam_8a08dc7b6d36,八味帶下方,1,0,0,1.0,1.0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_40a317216a,加味四君子湯,named_variant_or_modified_formula,ffam_c9b4c344a20d,,0,6.0,0,1.0,1.0,16.0,5.0,0,1,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_246db3e34b,加減瀉白散,named_variant_or_modified_formula,ffam_79ebb9b442c1,,0,0,0,1.0,1.0,5.0,7.0,0,1,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_52fcf3e9f8,十灰散,standard_or_unspecified_formula,ffam_ee9fd9c94c7a,,0,10.0,0,1.0,1.0,22.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5b421fa381,升麻葛根湯,standard_or_unspecified_formula,ffam_81e175f1c627,升麻葛根湯|升麻葛根湯《散,2,0,0,1.0,1.0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_05e6418eee,半夏麻黃丸,standard_or_unspecified_formula,ffam_7dc883d52894,半夏麻黃丸,1,0,0,1.0,1.0,6.0,4.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d371fad8d5,厚朴三物湯,standard_or_unspecified_formula,ffam_3dd3bfb2dfad,厚朴三物湯,1,0,0,1.0,1.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_2d8c1d6521,四妙丸,standard_or_unspecified_formula,ffam_8188a48ea727,,0,0,0,1.0,1.0,1.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_2e669b4e32,土瓜根散,standard_or_unspecified_formula,ffam_f536173ab2d7,土瓜根散,1,0,0,1.0,1.0,7.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bfe8ff2d34,大黃䗪蟲丸,standard_or_unspecified_formula,ffam_32d0916e4e13,大黃䗪蟲丸,1,0,0,1.0,1.0,15.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_38009f7c09,大黃牡丹湯,standard_or_unspecified_formula,ffam_102c9cbfea15,大黃牡丹湯|牡丹湯,2,0,0,1.0,1.0,8.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_1470f88d8c,大黃牡丹皮湯,standard_or_unspecified_formula,ffam_e4b261d65862,大黃牡丹皮湯,1,0,0,1.0,1.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_2f623de6a6,大黃甘遂湯,standard_or_unspecified_formula,ffam_f715845aa820,大黃甘遂湯,1,0,0,1.0,1.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bb1f09b67d,如金解毒散,standard_or_unspecified_formula,ffam_86a9e406f2bf,,0,0,0,1.0,1.0,3.0,5.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e1c44b6f89,封髓丹,standard_or_unspecified_formula,ffam_571d100efe19,,0,3.0,0,1.0,1.0,8.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ab86f266c9,導水茯苓湯,standard_or_unspecified_formula,ffam_06ff878b9f6f,導水茯苓湯,1,0,0,1.0,1.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_48ac4bac04,控涎丹,standard_or_unspecified_formula,ffam_4eea53b89517,,0,0,0,1.0,1.0,3.0,6.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a3c2ede7ec,木香順氣散,standard_or_unspecified_formula,ffam_06579cd16330,,0,0,0,1.0,1.0,1.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_c175bb9eb9,杏子湯,standard_or_unspecified_formula,ffam_98ac800278bf,杏子湯,1,0,0,1.0,1.0,4.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8d2a0e1f1b,枳實梔子湯,standard_or_unspecified_formula,ffam_acf20e6e71a6,枳實梔子湯,1,0,0,1.0,1.0,2.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_22850559b7,柏葉湯,standard_or_unspecified_formula,ffam_b9ffb22e3eb9,柏葉湯,1,0,0,1.0,1.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_549c696e56,柴枳半夏湯,standard_or_unspecified_formula,ffam_36618737e7a0,,0,0,0,1.0,1.0,2.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_fea4aa6cf4,梔子湯,standard_or_unspecified_formula,ffam_12be680e8b5c,梔子湯,1,0,0,1.0,1.0,0.0,0.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_c990391d4b,梔子生薑豉湯,standard_or_unspecified_formula,ffam_6e2fdb48cc97,梔子生薑豉湯,1,0,0,1.0,1.0,4.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ad6798de56,梔子蘗皮湯,standard_or_unspecified_formula,ffam_7cecdae18129,梔子蘗皮湯,1,0,0,1.0,1.0,4.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_9c9c80ccdb,橘核丸,standard_or_unspecified_formula,ffam_9aaf8effceee,橘核丸|橘核丸《丸,2,0,0,1.0,1.0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ac5bd09279,涼營清氣湯,standard_or_unspecified_formula,ffam_b6fa4fde2196,,0,0,0,1.0,1.0,9.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4e56dbfa12,清中湯,standard_or_unspecified_formula,ffam_d17792f7ac85,,0,7.0,0,1.0,1.0,17.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_340e6031b5,清咽梔豉湯,standard_or_unspecified_formula,ffam_36491c497d0a,,0,0,0,1.0,1.0,8.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d753c2920e,清咽養營湯,standard_or_unspecified_formula,ffam_2e985d3b2abc,,0,0,0,1.0,1.0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_53b283f317,清心蓮子飲,standard_or_unspecified_formula,ffam_0421aa611657,清心蓮子飲,1,0,0,1.0,1.0,4.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_8e368acf1a,清肺湯,standard_or_unspecified_formula,ffam_d0e020cc8abf,清肺湯,1,0,0,1.0,1.0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_56ae58335a,清震湯,standard_or_unspecified_formula,ffam_41f19982f17a,,0,0,0,1.0,1.0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_951a5270d1,溫肺止流丹,standard_or_unspecified_formula,ffam_c425b0be8106,,0,0,0,1.0,1.0,3.0,5.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e66f07e352,烏頭煎,standard_or_unspecified_formula,ffam_3aa611ceca93,烏頭煎,1,0,0,1.0,1.0,3.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_59cb4099aa,燒裩散,standard_or_unspecified_formula,ffam_e3ca59b0f8ed,燒裩散,1,0,0,1.0,1.0,1.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_0bd96c7b66,牡礪澤瀉散,standard_or_unspecified_formula,ffam_b5dacafa1f35,牡礪澤瀉散,1,0,0,1.0,1.0,8.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e540869578,牽正散加味,standard_or_unspecified_formula,ffam_7a32f364bcb0,,0,0,0,1.0,1.0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ab0e6ee7ba,狼牙湯,standard_or_unspecified_formula,ffam_1b12a51b7b8e,狼牙湯,1,0,0,1.0,1.0,4.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_3fa1d1ef58,玉鑰匙,standard_or_unspecified_formula,ffam_ba2fcfd01723,,0,0,0,1.0,1.0,8.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4d2417d1e6,生薑甘草湯,standard_or_unspecified_formula,ffam_9ac68bca34d9,,0,0,0,1.0,1.0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_7d607b2313,疏經活血湯,standard_or_unspecified_formula,ffam_448ee7107e38,疏經活血湯,1,0,0,1.0,1.0,3.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_0e1aca45b9,白頭翁加甘草阿膠湯,base_or_family_formula,ffam_bcd97fec4c45,白頭翁加甘草阿膠湯,1,0,0,1.0,1.0,11.0,4.0,1,2,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_cb70c47616,礬石丸,standard_or_unspecified_formula,ffam_7c4ce9143dac,礬石丸,1,0,0,1.0,1.0,5.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_d66dd437d6,神祕湯,standard_or_unspecified_formula,ffam_a156e2349323,,0,7.0,0,1.0,1.0,15.0,0.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a4b1acc0e9,紅藍花酒,standard_or_unspecified_formula,ffam_1cda0539f0a5,紅藍花酒,1,0,0,1.0,1.0,5.0,4.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b18a13f6c2,紫參湯,standard_or_unspecified_formula,ffam_5256006a7a32,紫參湯,1,0,0,1.0,1.0,5.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_44e14485e9,荊防達表湯,standard_or_unspecified_formula,ffam_9eb2e8b1f30b,,0,0,0,1.0,1.0,3.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_7a6d12bade,葛根湯加半夏湯,standard_or_unspecified_formula,ffam_085aabaec4d5,葛根加半夏湯|葛根半夏湯|葛根湯加半夏湯,3,0,0,1.0,1.0,9.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4b277f3322,葳蕤湯,base_or_family_formula,ffam_8d020fa98af6,,0,0,0,1.0,1.0,1.0,1.0,1,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_4bbc171d0e,藜蘆甘草湯,standard_or_unspecified_formula,ffam_a096cad72e6a,藜蘆甘草湯,1,0,0,1.0,1.0,3.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b58667951e,補氣運脾湯,standard_or_unspecified_formula,ffam_49e6d997c4cd,,0,7.0,0,1.0,1.0,16.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a8e0437e74,補肝湯,standard_or_unspecified_formula,ffam_bfeb2c4de12a,,0,7.0,0,1.0,1.0,16.0,3.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_902fc361ec,訶梨勒散,standard_or_unspecified_formula,ffam_a8ad7a5eb97a,訶梨勒散,1,0,0,1.0,1.0,2.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_72d716e5f7,訶黎勒散,standard_or_unspecified_formula,ffam_80a63d3c0a07,訶黎勒散,1,0,0,1.0,1.0,3.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e5ee53b9bb,赤丸,standard_or_unspecified_formula,ffam_a13f1a9f706e,赤丸,1,0,0,1.0,1.0,6.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_46990b3370,赤石脂禹餘糧湯,standard_or_unspecified_formula,ffam_4e6954131839,赤石脂禹餘糧湯,1,0,0,1.0,1.0,3.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_f4f223b5cd,通瘀煎,standard_or_unspecified_formula,ffam_a6e92d7bd9fa,,0,8.0,0,1.0,1.0,17.0,4.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_bda31e346b,錫類散,standard_or_unspecified_formula,ffam_a9b1680f3d50,,0,0,0,1.0,1.0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_702fb263f3,陽旦湯,standard_or_unspecified_formula,ffam_759afce3f46a,陽旦湯,1,0,0,1.0,1.0,6.0,3.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e92c1f4dc5,黃耆芍桂苦酒湯,standard_or_unspecified_formula,ffam_f3bfafd81544,耆芍桂酒湯|黃耆芍桂苦酒湯,2,0,0,1.0,1.0,5.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_b8ca5cba56,黃連香薷飲,standard_or_unspecified_formula,ffam_7912f005a054,,0,0,0,1.0,1.0,12.0,2.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_22e32b5107,黑神散,standard_or_unspecified_formula,ffam_188fe997003a,,0,8.0,0,1.0,1.0,17.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5574af48ec,一甲復脈湯,standard_or_unspecified_formula,ffam_18705e05e89a,,0,0,0,0,0,6.0,1.0,0,0,medium_or_event_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_6613613540,丁香透膈散,standard_or_unspecified_formula,ffam_2e30f1d6bd16,,0,0,0,0,0,1.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_19fa161acf,七寶美髯丹《丸,standard_or_unspecified_formula,ffam_f38871ef2ea7,七寶美髯丹|七寶美髯丹《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a2484e7cb7,七氣湯,standard_or_unspecified_formula,ffam_96cc994c3b29,,0,6.0,0,0,0,14.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_ca1a5ddd96,三子養親湯加味,named_variant_or_modified_formula,ffam_6a1ff03faab3,三子養親湯,1,0,0,0,0,2.0,3.0,0,1,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_5f4a04a71e,三黃瀉心湯《丸,standard_or_unspecified_formula,ffam_8f2e80ebb0d7,三黃瀉心湯|三黃瀉心湯《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_a77d74f9a8,上中下通用痛風丸,standard_or_unspecified_formula,ffam_198a99deefad,上中下通用痛風丸|上中下通用痛風丸《丸,2,0,0,0,0,1.0,1.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
can_e8d235bfa7,上中下通用痛風丸《丸,standard_or_unspecified_formula,ffam_fc9b47676fc0,上中下通用痛風丸|上中下通用痛風丸《丸,2,0,0,0,0,2.0,2.0,0,0,high_or_seeded,0,one canonical formula entity; source-specific records and variants kept as separate ontology layers
