clause_master_id,book_id,book_name,chapter_title,topic_name,section_title,clause_no,clause_type,title,original_text,linked_formulas,linked_formula_ids,linked_symptoms,source_pdf_pages,source_pdf,source_priority,parse_method,review_status,evidence_text
clause_sh_6734ec2af8,shanghan,傷寒論,第一章 辨太陽病脈證並治,一、中風表虛證,兼證,20.0,脈證,兼證,太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）,桂枝加附子湯,can_de97b9f678,致表邪不解；太陽病誤下；上逆作喘；四肢微急；小便難；太陽病；惡風；發汗,14,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，項背強几几，反汗出惡風者，桂枝加葛根湯主之。（14） 喘家作，桂枝湯加厚朴、杏子佳。（18） 太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43） 太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）  漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21） 病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22） 本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62） 身疼痛：損傷營氣致經脈失養 脈沉遲：氣虧營耗，已屬裡之不足
clause_sh_2ef667d68f,shanghan,傷寒論,第一章 辨太陽病脈證並治,一、中風表虛證,兼證,21.0,脈證,兼證, 漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21）,桂枝去芍藥湯,can_8f6838f146,陽氣虛不能溫煦；四肢微急；小便難；胸滿者；太陽病；惡風；發汗；未解；陽虛；脈促,14,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，項背強几几，反汗出惡風者，桂枝加葛根湯主之。（14） 喘家作，桂枝湯加厚朴、杏子佳。（18） 太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43） 太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）  漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21） 病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22） 本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62） 身疼痛：損傷營氣致經脈失養 脈沉遲：氣虧營耗，已屬裡之不足
clause_sh_34f18dd17f,shanghan,傷寒論,第一章 辨太陽病脈證並治,一、中風表虛證,兼證,22.0,脈證,兼證,病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22）,桂枝去芍藥加附子湯,can_92d4740e5c,太陽病誤下；微寒,14,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，項背強几几，反汗出惡風者，桂枝加葛根湯主之。（14） 喘家作，桂枝湯加厚朴、杏子佳。（18） 太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43） 太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）  漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21） 病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22） 本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62） 身疼痛：損傷營氣致經脈失養 脈沉遲：氣虧營耗，已屬裡之不足
clause_sh_5d73544e19,shanghan,傷寒論,第一章 辨太陽病脈證並治,一、中風表虛證,兼證,43.0,脈證,兼證,太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43）,桂枝加厚朴杏子湯,can_b89804367c,下之微喘；表未解故；太陽病,14,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，項背強几几，反汗出惡風者，桂枝加葛根湯主之。（14） 喘家作，桂枝湯加厚朴、杏子佳。（18） 太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43） 太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）  漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21） 病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22） 本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62） 身疼痛：損傷營氣致經脈失養 脈沉遲：氣虧營耗，已屬裡之不足
clause_sh_0f6eb5dc77,shanghan,傷寒論,第一章 辨太陽病脈證並治,一、中風表虛證,兼證,62.0,脈證,兼證,本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62）,,,發汗後；身疼痛；脈沉遲；微寒；胸滿；脈微；惡寒,14,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，項背強几几，反汗出惡風者，桂枝加葛根湯主之。（14） 喘家作，桂枝湯加厚朴、杏子佳。（18） 太陽病，下之微喘者，表未解故也，桂枝加厚朴杏子湯主之。（43） 太陽病誤下，致表邪不解兼肺氣 上逆作喘 太陽病，發汗，遂漏不止，其人惡風，小便難，四肢微急， 難以屈伸者，桂枝加附子湯主之。（20）  漏汗不止：為過於發汗而傷陽，表陽虛弱， 衛外不固；  惡風：表邪未解  小便難：汗漏不止導致耗傷陰液。  四肢微急、難以屈伸：陽氣虛不能溫煦，陰 津傷失於濡潤 太陽病，下之後，脈促、胸滿者，桂枝去芍藥湯主之。（21） 病因：太陽病誤下，致表證不解外邪內陷。 若微寒者，桂枝去芍藥加附子湯主之。（22） 本證的主要特點是胸滿、脈微、明顯惡寒。 「微寒」為脈微、惡寒，是陽氣虛弱的外在反映，故本證之胸 滿，為邪陷胸中，陽氣受損，胸陽不足，心胸陽氣不振。 發汗後，身疼痛，脈沉遲者，桂枝加芍藥生薑各一兩人參三兩新加 湯主之。（62） 身疼痛：損傷營氣致經脈失養 脈沉遲：氣虧營耗，已屬裡之不足
clause_sh_c3eacfe667,shanghan,傷寒論,第一章 辨太陽病脈證並治,二、傷寒表實證,麻黃湯證,35.0,脈證,麻黃湯證,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35）,麻黃湯,can_a2aaa3190c,骨節疼痛；太陽病；麻黃湯；惡風；發熱；腰痛；頭痛；無汗；身疼,22,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35） 脈浮者，病在表，可發汗，宜麻黃湯。（51） 脈浮而數者，可發汗，宜麻黃湯。（52） 太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37） 太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46） 太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47） 傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。（55） 太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）
clause_sh_f8ce583f37,shanghan,傷寒論,第一章 辨太陽病脈證並治,二、傷寒表實證,麻黃湯證,36.0,脈證,麻黃湯證,太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）,麻黃湯,can_a2aaa3190c,太陽與陽明合病；麻黃湯；胸滿者,22,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35） 脈浮者，病在表，可發汗，宜麻黃湯。（51） 脈浮而數者，可發汗，宜麻黃湯。（52） 太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37） 太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46） 太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47） 傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。（55） 太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）
clause_sh_3b68792318,shanghan,傷寒論,第一章 辨太陽病脈證並治,二、傷寒表實證,麻黃湯證,37.0,脈證,麻黃湯證,太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37）,小柴胡湯；麻黃湯,can_1a0df3ae93；can_a2aaa3190c,設胸滿脅痛；小柴胡湯；脈但浮；太陽病；麻黃湯；脈浮；嗜臥,22,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35） 脈浮者，病在表，可發汗，宜麻黃湯。（51） 脈浮而數者，可發汗，宜麻黃湯。（52） 太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37） 太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46） 太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47） 傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。（55） 太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）
clause_sh_7ca2046b48,shanghan,傷寒論,第一章 辨太陽病脈證並治,二、傷寒表實證,麻黃湯證,46.0,脈證,麻黃湯證,太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46）,麻黃湯,can_a2aaa3190c,所以然者；太陽病；身疼痛；脈浮緊；麻黃湯；發熱；無汗,22,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35） 脈浮者，病在表，可發汗，宜麻黃湯。（51） 脈浮而數者，可發汗，宜麻黃湯。（52） 太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37） 太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46） 太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47） 傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。（55） 太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）
clause_sh_a9b08e2ee2,shanghan,傷寒論,第一章 辨太陽病脈證並治,二、傷寒表實證,麻黃湯證,47.0,脈證,麻黃湯證,太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47）,,,身無汗；脈浮緊；太陽病；發熱,22,2_1_2_臨床一-傷寒論分章筆記(100-1_111-2).pdf,pdf_primary_structured_zip_seed,structured_shanghan_v027_split_by_clause_no,usable,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯 主之。（35） 脈浮者，病在表，可發汗，宜麻黃湯。（51） 脈浮而數者，可發汗，宜麻黃湯。（52） 太陽病，十日以去，脈浮細而嗜臥者，外已解也。 設胸滿脅痛者，與小柴胡湯；脈但浮者，與麻黃湯。（37） 太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其 汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。 所以然者，陽氣重故也。麻黃湯主之。（46） 太陽病，脈浮緊，發熱，身無汗，自衄者愈。（47） 傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。（55） 太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。（36）
