structured_row_id,book_id,book_name,system_chapter,disease_section,source_section,pdf_page,line_no,table_title,pattern_name,pattern_canonical_id,symptoms_text,pathogenesis_text,treatment_method,formulas,formula_canonical_ids,evidence_text,source_pdf,parse_method,confidence,review_status
zz_row_922aabf07d,zhengzhi,中醫證治學,第八章 肝膽系病證,積聚,積聚,187,87,,正虛瘀結,can_077edbcd94,積塊堅硬；面色萎黃；舌質淡；脈細數；消瘦；無苔；疼痛,,活血化瘀,鱉甲煎丸；六君子湯；八珍湯；化積丸,can_5d30838b26；can_e8a9b7ca92；can_56f23628d0；can_af996eaeee,或鱉甲煎丸 | 配服六君子湯 | 正虛瘀結 | 積塊堅硬，疼痛逐漸加劇， | 面色萎黃或黧黑，消瘦脫形，飲食大減， | 舌質淡紫，舌光無苔，脈細數或弦細 | 血絡瘀結 | 正氣大衰 | 中氣失運 | 新血不生 | 大補氣血 | 活血化瘀 | 八珍湯合 | 化積丸加減,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_cf26a4b1e6,zhengzhi,中醫證治學,第八章 肝膽系病證,積聚,積聚,187,88,,正虛瘀結,can_077edbcd94,積塊堅硬；面色萎黃；舌質淡；脈細數；消瘦；無苔；疼痛,,活血化瘀,六君子湯；八珍湯；化積丸,can_e8a9b7ca92；can_56f23628d0；can_af996eaeee,配服六君子湯 | 正虛瘀結 | 積塊堅硬，疼痛逐漸加劇， | 面色萎黃或黧黑，消瘦脫形，飲食大減， | 舌質淡紫，舌光無苔，脈細數或弦細 | 血絡瘀結 | 正氣大衰 | 中氣失運 | 新血不生 | 大補氣血 | 活血化瘀 | 八珍湯合 | 化積丸加減,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_0ca8e3c6dc,zhengzhi,中醫證治學,第八章 肝膽系病證,積聚,積聚,188,5,,氣滯血瘀,can_7b6de3e09f,脅肋刺痛；入夜尤甚；舌質；脈弦；脅痛,,,復元活血湯,can_8100a2329c,182 | ③肝膽系病證瘀血停著型脅痛 | 辨證：脅肋刺痛，入夜尤甚，脅肋下或見癥塊，舌質暗紫，脈弦。 | 病機：為氣滯血瘀，瘀血停著，痺阻脇絡。(p.234) | 復元活血湯活血去瘀，疏肝通絡（《方劑學》唐娜櫻p327），加 | 三稜：破血中之氣，散一切血瘀氣結，瘡硬食停，老塊堅積。（本草備藥） | 莪朮：破氣中之血，消瘀通經。（本草備藥） | 地鱉蟲（蟅蟲）：破血逐瘀，接續筋骨。（中國長庚合編《中醫中藥學》p.265） | 故選項(D)最合適。 | 【104-1-臨床二-43】 | 有關《難經》五十六難，論五臟積，下列敘述何者錯誤？ | (A)心之積為伏梁(B)肺之積為息賁(C)脾之積為肥氣(D)腎之積為奔豚,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_47aab21780,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,20,《淋證辨證論治表格》,濕熱蘊結,can_52b7b3c9b1,灼熱刺痛；腰腹絞痛；寒熱起伏；舌質紅；苔薄黃；嘔惡；拒按；口苦；腰痛；便秘；脈弦；疼痛；苔黃,,清熱利濕,八正散,can_e81b1b309a,主方 | 主症 | 兼症 | 熱淋 | 小便短數，灼熱刺痛，溺色 | 黃赤。 | 腰痛拒按、寒熱起伏、口苦、 | 嘔惡、便秘，苔黃 | 濕熱蘊結下焦，膀胱氣化失 | 司。 | 清熱利濕 | 通淋排石 | 八正散 | 石淋 | 尿中時夾砂石，小便兼澀， | 尿時疼痛或突然中斷。 | 腰腹絞痛難忍，尿中帶血， | 舌質紅，苔薄黃，脈弦或帶 | 數。 | 濕熱煎熬尿液，結為砂石。,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_549a060357,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,45,,濕熱下注,can_49ff4a1d15,少腹墜脹；少腹滿痛；淋瀝不宣；小便澀滯；疼痛滿急；氣虛下陷；舌質淡；脈虛細；舌尖紅；心煩；脈數；苔黃,,,補中益氣湯,can_9c9eb17b0c,實 | 證小便澀滯，淋瀝不宣。 | 少腹滿痛，脈沈弦。 | 氣機鬱結，膀胱氣化不利。 | 利氣疏導 | 沈香散 | 虛 | 證少腹墜脹，尿有餘瀝。 | 面色恍白，舌質淡，脈虛細 | 無力。 | 氣虛下陷 | 益氣升提 | 補中益氣湯 | 血 | 淋 | 實 | 證 | 小腹澀痛，尿中有血或尿時 | 夾有血塊，疼痛滿急加劇。心煩、舌尖紅，苔黃、脈數。濕熱下注膀胱，熱盛灼絡，迫 | 血妄行。,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_99e87e4ad1,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,55,,濕熱下注,can_49ff4a1d15,神疲乏力；疼痛滿急；氣虛下陷；脈細數；舌尖紅；心煩；腰酸；脈數；疼痛；舌淡；苔黃,,,補中益氣湯；小薊飲子,can_9c9eb17b0c；can_0a37d31346,氣虛下陷 | 益氣升提 | 補中益氣湯 | 血 | 淋 | 實 | 證 | 小腹澀痛，尿中有血或尿時 | 夾有血塊，疼痛滿急加劇。心煩、舌尖紅，苔黃、脈數。濕熱下注膀胱，熱盛灼絡，迫 | 血妄行。 | 清熱通淋 | 涼血止血 | 小薊飲子合導 | 赤散 | 虛 | 證 | 尿色淡紅，疼痛澀滯不甚顯 | 著。 | 腰酸膝軟，神疲乏力，舌淡 | 紅，脈細數。,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_a0a05feeb0,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,69,,,,小便混濁如米泔；神疲乏力；脈濡數；苔黃膩；脈細數；舌紅；腰酸；舌淡；疼痛,,,知柏地黃丸,can_49e2e4cbd9,虛 | 證 | 尿色淡紅，疼痛澀滯不甚顯 | 著。 | 腰酸膝軟，神疲乏力，舌淡 | 紅，脈細數。 | 腎陰不足，虛火擾動陰血。 | 滋陰清熱 | 補虛止血 | 程氏萆蘚分清 | 飲 | (按：上課時老師改為 | 知柏地黃丸) | 膏 | 淋 | 實 | 證 | 小便混濁如米泔水，尿道熱 | 澀疼痛。 | 舌紅，苔黃膩，脈濡數。,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_773e18085a,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,91,,膏淋,can_3fc8a1eacb,小便不甚赤澀；脈細弱無力；腰痠膝軟；神疲乏力；遇勞即發；時作時止；舌淡苔膩；脈弱；頭昏；不能；舌淡；腰痠,,清熱利濕,膏淋湯,can_28f1c3ef94,清熱利濕 | 分清泄濁 | 程氏萆蘚分清 | 飲 | 虛 | 證淋出如脂，澀痛反見減輕。 | 形瘦、頭昏、乏力，腰痠膝 | 軟， | 舌淡苔膩，脈細弱無力。 | 腎虛下元不固，不能制約脂 | 液。 | 補虛固澀 | 膏淋湯 | 勞淋 | 小便不甚赤澀，但淋瀝不 | 已，時作時止，遇勞即發。 | 腰痠膝軟，神疲乏力，舌淡， | 脈弱。 | 脾腎兩虛，濕濁留戀不去。 | 健脾益腎,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_cb3b445baf,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,192,99,,石淋,can_1dc5116d5b,尿後餘瀝不盡；小便不甚赤澀；脈細弱無力；腰痠膝軟；神疲乏力；小便澀滯；遇勞即發；時作時止；舌淡苔膩；脈弱；發熱；尿血；不能；腹滿；舌淡,,,無比山藥丸；膏淋湯,can_75cbba997a；can_28f1c3ef94,舌淡苔膩，脈細弱無力。 | 腎虛下元不固，不能制約脂 | 液。 | 補虛固澀 | 膏淋湯 | 勞淋 | 小便不甚赤澀，但淋瀝不 | 已，時作時止，遇勞即發。 | 腰痠膝軟，神疲乏力，舌淡， | 脈弱。 | 脾腎兩虛，濕濁留戀不去。 | 健脾益腎 | 無比山藥丸 | 歷屆考古題 | 解答 | 【103-2-臨床一-57】 | 下列有關各種淋證之敘述，何者正確？ | (A)石淋：脘腹滿悶脹痛，小便澀滯，尿後餘瀝不盡 | (B)氣淋：起病多急，或伴發熱，小便赤熱，尿時灼痛 | (C)熱淋：尿血而痛,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_3c99b65887,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,193,8,,氣淋,can_465bd8285a,小便混濁如米泔；尿道熱澀疼痛；脈濡數；苔黃膩；舌紅；發熱；腹滿；疼痛,,,程氏萆薢分清飲；八正散；沉香散；膏淋湯,can_27de91c591；can_e81b1b309a；can_ce8bd1a722；can_28f1c3ef94,187 | 歷屆考古題 | 解答 | 【109-1-臨床一-59】 | 50歲男性，主訴小便混濁如米泔水1年，伴見尿道熱澀疼痛，舌紅，苔黃膩， | 脈濡數，治以下列何方最適當？ | (A)《太平惠民和劑局方》八正散(B)《三因極一病證方論》沉香散 | (C)《醫學心悟》程氏萆薢分清飲(D)《醫學衷中參西錄》膏淋湯 | C | 【105-2-臨床一-58】 | 有關「淋證」中諸淋的敘述，下列何者錯誤？ | (A)小便頻急，淋漓澀痛，小便拘急，痛引腰腹，為諸淋的基本特徵 | (B)氣淋的特色為脘腹滿悶脹痛，遇勞倦即加重或誘發，小便澀痛不顯著 | (C)熱淋的特色為起病急，或伴發熱，小便赤熱疼痛 | (D)膏淋的特色為小便澀痛，尿如脂膏或米泔水,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_209e1d7a1d,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,196,6,,血淋虛證,can_276bdeac9c,手足心熱；大便乾結；脈細數；舌紅；舌赤；苔薄；神昏；腰痠,,,知柏地黃丸；導赤清心湯,can_49e2e4cbd9；can_ca4c878ef7,190 | 由題目敘述來看解尿灼熱感，小便頻少，澀痛屬於淋證的範圍，淋證以小便頻急，淋瀝不盡，尿 | 道澀痛，小腹拘急，痛引臍中為特徵。淋證亦名淋瀝、五淋。病急驟者，名曰卒淋、暴淋。婦人妊娠、 | 產後患淋者，稱子淋(就是這個!)、產後淋。年邁者罹患，稱老淋。 | 再者其兼證為大便乾結，手足心熱，腰痠乏力，舌紅、苔薄少，脈細數，對照弘祥證治學表格， | 雖然大便乾結但其他症狀比較像是陰虛見症，所以比較類似血淋虛證，選用知柏地黃丸。 | 可是選項是給中藥，所以再來看組成 | (A)扁蓄、瞿麥、木通、滑石、梔子、大黃、金銀花、連翹、車前子、燈心草、甘草梢、烏藥→八 | 正散for熱淋，非答案。 | (B)生地黃、通草、淡竹葉、燈心草、蓮子心、茯神、玄參、五味子、生甘草 | →沒有找到符合的方劑，最像的是導赤清心湯加減?For熱陷心經，內蒸包絡，舌赤神昏，小便短 | 澀赤熱。感覺不太像，先擺著。 | (C)知母、黃柏、熟地黃、澤瀉、茯苓、山藥、山茱萸、牡丹皮、玄參、麥冬,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_6049b95db2,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,196,11,,陰陽兩虛,can_cea2dacad4,手足心熱；大便乾結；脈細數；舌紅；舌赤；苔薄；神昏；腰痠,,,知柏地黃丸；導赤清心湯,can_49e2e4cbd9；can_ca4c878ef7,190 | 由題目敘述來看解尿灼熱感，小便頻少，澀痛屬於淋證的範圍，淋證以小便頻急，淋瀝不盡，尿 | 道澀痛，小腹拘急，痛引臍中為特徵。淋證亦名淋瀝、五淋。病急驟者，名曰卒淋、暴淋。婦人妊娠、 | 產後患淋者，稱子淋(就是這個!)、產後淋。年邁者罹患，稱老淋。 | 再者其兼證為大便乾結，手足心熱，腰痠乏力，舌紅、苔薄少，脈細數，對照弘祥證治學表格， | 雖然大便乾結但其他症狀比較像是陰虛見症，所以比較類似血淋虛證，選用知柏地黃丸。 | 可是選項是給中藥，所以再來看組成 | (A)扁蓄、瞿麥、木通、滑石、梔子、大黃、金銀花、連翹、車前子、燈心草、甘草梢、烏藥→八 | 正散for熱淋，非答案。 | (B)生地黃、通草、淡竹葉、燈心草、蓮子心、茯神、玄參、五味子、生甘草 | →沒有找到符合的方劑，最像的是導赤清心湯加減?For熱陷心經，內蒸包絡，舌赤神昏，小便短 | 澀赤熱。感覺不太像，先擺著。 | (C)知母、黃柏、熟地黃、澤瀉、茯苓、山藥、山茱萸、牡丹皮、玄參、麥冬 | →知柏地黃丸加上玄參、麥冬for血淋虛證，就是他了!! | (D)仙茅、仙靈脾、巴戟天、黃柏、知母、當歸、蒲公英、地丁草 | →二仙湯加蒲公英、地丁草，功效為溫腎陽，補腎陰，瀉腎火，調理衝任。陰陽兩虛者。反正不是 | 拿來治療淋證的。錯。 | 綜合以上，故答案為(C)(淋證是打星星的重點範圍歐),2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_e54652ef47,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,197,18,,,,,,,六味地黃丸；龍膽瀉肝湯；仙方活命飲,can_239d9dd90c；can_928a9baaaa；can_b96deacac6,(B)黃耆、川芎、當歸、白芍、白朮、銀花、茯苓、白芷、皂刺、穿山甲、蒲公英、敗醬草、黨 | 參、甘草 | (C)生地黃、淮山藥、山萸肉、茯苓、澤瀉、丹皮、枸杞、車前子、地膚子、萆薢、牛膝 | (D)桂枝、茯苓、豬苓、白朮、澤瀉 | 【答案】A | 【解題者】張維麟【審題者】鄭羽軒 | 【出處】方劑學 | 【解析】 | (A)龍膽瀉肝湯加減 | 【組成】龍膽草、黃芩、梔子、澤瀉、木通、車前子、當歸、柴胡、甘草 | 【功效】瀉肝膽實火、清下焦濕熱 | 若陰部瘡腫者，則加銀花、連翹、蒲公英以清熱解毒 | (B)仙方活命飲加減 | 【組成】白芷、貝母、防風、赤芍、當歸、甘草、皂刺、穿山甲、天花粉、乳香、沒藥、金銀花、 | 陳皮 | 【功效】清熱解毒、消腫潰堅、活血止痛 | 若泌尿系統疾病者，則加木通、澤瀉以淡滲利濕 | (C)六味地黃丸加減 | 【組成】熟地黃、山茱萸、山藥、茯苓、澤瀉、丹皮 | 【功效】滋陰補腎,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,low_context,needs_sample_review
zz_row_536811714b,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,197,23,,肝腎陰虛,can_5ec518db0c,,,利水滲濕,龍膽瀉肝湯；六味地黃丸；杞菊地黃丸；仙方活命飲；五苓散,can_928a9baaaa；can_239d9dd90c；can_6accb76fb8；can_b96deacac6；can_4ec3299305,【解題者】張維麟【審題者】鄭羽軒 | 【出處】方劑學 | 【解析】 | (A)龍膽瀉肝湯加減 | 【組成】龍膽草、黃芩、梔子、澤瀉、木通、車前子、當歸、柴胡、甘草 | 【功效】瀉肝膽實火、清下焦濕熱 | 若陰部瘡腫者，則加銀花、連翹、蒲公英以清熱解毒 | (B)仙方活命飲加減 | 【組成】白芷、貝母、防風、赤芍、當歸、甘草、皂刺、穿山甲、天花粉、乳香、沒藥、金銀花、 | 陳皮 | 【功效】清熱解毒、消腫潰堅、活血止痛 | 若泌尿系統疾病者，則加木通、澤瀉以淡滲利濕 | (C)六味地黃丸加減 | 【組成】熟地黃、山茱萸、山藥、茯苓、澤瀉、丹皮 | 【功效】滋陰補腎 | 加枸杞子、菊花即為杞菊地黃丸，主治肝腎陰虛 | (D)五苓散 | 【組成】桂枝、茯苓、豬苓、白朮、澤瀉 | 【功效】利水滲濕、溫陽化氣 | 編按：上面幾個方劑的單味藥加減混用與方劑學課本有所出入，解題建議從病人症狀對應單味藥功,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_027f50308e,zhengzhi,中醫證治學,第九章 腎系病證,淋證,第一節 淋證,197,27,,肝腎陰虛,can_5ec518db0c,,,利水滲濕,六味地黃丸；杞菊地黃丸；仙方活命飲；五苓散,can_239d9dd90c；can_6accb76fb8；can_b96deacac6；can_4ec3299305,【組成】龍膽草、黃芩、梔子、澤瀉、木通、車前子、當歸、柴胡、甘草 | 【功效】瀉肝膽實火、清下焦濕熱 | 若陰部瘡腫者，則加銀花、連翹、蒲公英以清熱解毒 | (B)仙方活命飲加減 | 【組成】白芷、貝母、防風、赤芍、當歸、甘草、皂刺、穿山甲、天花粉、乳香、沒藥、金銀花、 | 陳皮 | 【功效】清熱解毒、消腫潰堅、活血止痛 | 若泌尿系統疾病者，則加木通、澤瀉以淡滲利濕 | (C)六味地黃丸加減 | 【組成】熟地黃、山茱萸、山藥、茯苓、澤瀉、丹皮 | 【功效】滋陰補腎 | 加枸杞子、菊花即為杞菊地黃丸，主治肝腎陰虛 | (D)五苓散 | 【組成】桂枝、茯苓、豬苓、白朮、澤瀉 | 【功效】利水滲濕、溫陽化氣 | 編按：上面幾個方劑的單味藥加減混用與方劑學課本有所出入，解題建議從病人症狀對應單味藥功 | 效應該就能找出答案,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
zz_row_bfa10acacc,zhengzhi,中醫證治學,第九章 腎系病證,尿濁,第二節 尿濁,198,18,《尿濁辨證論治簡表》,濕熱內蘊,can_737df185ef,小便混濁白如米泔；尿濁反覆發作；胸悶口渴；舌苔黃膩；面色不華；小便混濁；小腹下墜；脈濡數；脈虛軟；神疲；舌淡,,,程氏萆薢分清飲,can_27de91c591,病機 | 治法 | 主方 | 主症 | 間症 | 濕熱內蘊 | 小便混濁，或白或赤 | 胸悶口渴，舌苔黃膩 | 脈濡數 | 濕熱 | 下滲膀胱 | 清熱化濕 | 程氏萆薢分清飲 | 脾虛氣陷 | 尿濁反覆發作，日久不愈， | 小便混濁白如米泔 | 小腹下墜神疲力，面色不華，疲 | 倦或食油膩厚味更易發作，舌淡 | 脈虛軟 | 脾虛氣陷,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium,usable
zz_row_f271ddcaec,zhengzhi,中醫證治學,第九章 腎系病證,尿濁,第二節 尿濁,198,29,,脾虛氣陷,can_4b56f7d2d0,小便混濁白如米泔；小便混濁而赤；尿濁反覆發作；舌質光紅；面色不華；小腹下墜；煩熱口乾；脈虛軟；脈細數；神疲；舌淡,,健脾益氣,程氏萆薢分清飲；補中益氣湯,can_27de91c591；can_9c9eb17b0c,清熱化濕 | 程氏萆薢分清飲 | 脾虛氣陷 | 尿濁反覆發作，日久不愈， | 小便混濁白如米泔 | 小腹下墜神疲力，面色不華，疲 | 倦或食油膩厚味更易發作，舌淡 | 脈虛軟 | 脾虛氣陷 | 精微下注 | 健脾益氣 | 升清固澀 | 補中益氣湯 | 腎陰虧損 | 小便混濁而赤 | 煩熱口乾，舌質光紅，脈細數 | 腎陰虧損 | 虛火內亢 | 灼傷脈絡 | 滋陰清熱,2_1_4_臨床一-中醫證治學分章精要筆記(103-1_109-2)_舊版.pdf,pdf_text_formula_anchor_context,medium_high,usable
